date,P,T,Ti,Tp,Td,pop,P7,T7
2020-05-13,889,39287,1.1354901960784314,2.275,54.46225490196078,67099037,,
2020-05-14,1001,42653,1.2849019607843137,2.294607843137255,59.42833333333333,67099037,,
2020-05-15,1026,47829,1.4579611650485436,2.2139805825242718,66.38155339805826,67105034,,
2020-05-16,291,16529,0.3906796116504855,1.8210679611650484,24.729029126213593,67105034,,
2020-05-17,141,6614,0.1607766990291262,1.3979611650485437,9.069902912621359,67105034,,
2020-05-18,1113,51380,1.4924271844660193,2.0658252427184465,74.37699029126213,67105034,,
2020-05-19,1051,52937,1.3402884615384616,1.5929807692307691,71.91134615384615,67114995,787.4285714285714,36747.0
2020-05-20,1045,52989,1.370673076923077,1.7563461538461538,70.60625,67114995,809.7142857142857,38704.42857142857
2020-05-21,192,9669,0.25875,1.4057692307692307,13.15375,67114995,694.1428571428571,33992.42857142857
2020-05-22,793,50155,1.0132692307692308,1.5079807692307694,68.5151923076923,67114995,660.8571428571429,34324.71428571428
2020-05-23,259,18926,0.445,1.4132692307692307,26.96,67114995,656.2857142857143,34667.142857142855
2020-05-24,143,7154,0.2586538461538461,2.3657692307692306,9.82951923076923,67114995,656.5714285714286,34744.28571428572
2020-05-25,699,51076,0.8500961538461538,1.3917307692307692,71.89451923076923,67114995,597.4285714285714,34700.857142857145
2020-05-26,767,53524,1.0013461538461539,1.3216346153846152,74.94413461538461,67114995,556.8571428571429,34784.71428571428
2020-05-27,722,45917,0.8822115384615384,1.2723076923076921,67.37913461538461,67114995,510.7142857142857,33774.42857142857
2020-05-28,625,43770,0.8428846153846153,1.3389423076923077,61.51432692307692,67114995,572.5714285714286,38646.0
2020-05-29,589,48791,0.8286538461538461,1.38375,67.75942307692308,67114995,543.4285714285714,38451.142857142855
2020-05-30,367,20106,0.7116346153846153,1.5447115384615384,28.486634615384617,67114995,558.8571428571429,38619.71428571428
2020-05-31,186,8315,0.37846153846153846,1.410673076923077,14.076346153846155,67114995,565.0,38785.57142857143
2020-06-01,171,9971,0.34281553398058257,1.3859223300970873,15.407669902912621,67108998,489.57142857142856,32913.42857142857
2020-06-02,722,48677,0.9921359223300971,1.455242718446602,68.33359223300971,67108998,483.14285714285717,32221.0
2020-06-03,651,43977,0.927378640776699,1.396407766990291,64.50514563106796,67108998,473.0,31943.85714285714
2020-06-04,618,41264,0.7818446601941748,1.2496116504854369,58.45699029126213,67108998,472.0,31585.85714285714
2020-06-05,551,46362,0.8925961538461539,2.0378846153846153,65.21538461538461,67114995,466.57142857142856,31238.85714285714
2020-06-06,291,19477,0.4603846153846154,1.4148076923076924,29.365192307692308,67114995,455.7142857142857,31149.0
2020-06-07,130,7509,0.25163461538461535,1.4825961538461538,10.189807692307692,67114995,447.7142857142857,31033.85714285714
2020-06-08,556,45106,0.7685576923076923,1.1147115384615385,62.183173076923076,67114995,502.7142857142857,36053.142857142855
2020-06-09,573,43665,0.82625,1.2702884615384618,58.924038461538466,67114995,481.42857142857144,35337.142857142855
2020-06-10,559,40487,0.7964423076923077,1.191923076923077,55.642307692307696,67114995,468.2857142857143,34838.57142857143
2020-06-11,614,38525,1.009423076923077,1.3788461538461538,52.85298076923077,67114995,467.7142857142857,34447.28571428572
2020-06-12,611,44261,1.0295192307692307,1.1758653846153846,63.10336538461539,67114995,476.2857142857143,34147.142857142855
2020-06-13,215,19108,0.42201923076923076,0.9338461538461539,28.779326923076926,67114995,465.42857142857144,34094.42857142857
2020-06-14,132,6620,0.28846153846153844,1.198846153846154,9.793942307692308,67114995,465.7142857142857,33967.42857142857
2020-06-15,498,43481,0.8502884615384615,1.0584615384615383,61.71211538461539,67114995,457.42857142857144,33735.28571428572
2020-06-16,569,42732,1.0552884615384615,1.10125,61.09509615384616,67114995,456.85714285714283,33602.0
2020-06-17,744,39921,1.4810576923076921,1.2136538461538462,59.56134615384615,67114995,483.2857142857143,33521.142857142855
2020-06-18,568,37633,1.0359615384615384,1.0382692307692307,54.35278846153846,67114995,476.7142857142857,33393.71428571428
2020-06-19,698,45627,1.3559615384615387,1.1383653846153847,64.21173076923077,67114995,489.14285714285717,33588.857142857145
2020-06-20,349,21561,0.7706730769230768,1.0461538461538462,33.69509615384615,67114995,508.2857142857143,33939.28571428572
2020-06-21,113,6459,0.23346153846153844,1.008076923076923,9.285865384615384,67114995,505.57142857142856,33916.28571428572
2020-06-22,595,48089,1.096730769230769,1.0784615384615384,69.70971153846155,67114995,519.4285714285714,34574.57142857143
2020-06-23,655,48104,1.2872115384615386,1.01125,67.62057692307692,67114995,531.7142857142857,35342.0
2020-06-24,666,45164,1.3439423076923078,1.0672115384615384,64.00365384615385,67114995,520.5714285714286,36091.0
2020-06-25,506,39477,0.925576923076923,0.9092307692307693,56.80144230769231,67114995,511.7142857142857,36354.42857142857
2020-06-26,578,50807,1.0565384615384614,0.9427884615384615,70.84451923076924,67114995,494.57142857142856,37094.42857142857
2020-06-27,335,24549,0.7575000000000001,1.0,36.802403846153844,67114995,492.57142857142856,37521.28571428572
2020-06-28,214,8188,0.5409615384615385,1.3615384615384616,11.930096153846154,67114995,507.0,37768.28571428572
2020-06-29,673,61335,1.2897115384615385,0.9766346153846153,82.82990384615384,67114995,518.1428571428571,39660.57142857143
2020-06-30,722,59155,1.4469902912621357,1.0033009708737863,81.4890291262136,67108998,527.7142857142857,41239.28571428572
2020-07-01,629,56946,1.2179807692307691,0.9115384615384615,76.95721153846154,67114995,522.4285714285714,42922.42857142857
2020-07-02,589,54519,1.0588461538461538,0.8580769230769231,76.55875,67114995,534.2857142857143,45071.28571428572
2020-07-03,738,63888,1.3221153846153846,0.8120192307692308,90.67461538461538,67114995,557.1428571428571,46940.0
2020-07-04,348,29092,0.7782692307692307,0.7996153846153846,41.84538461538462,67114995,559.0,47589.0
2020-07-05,103,8493,0.2283653846153846,0.913076923076923,12.135673076923077,67114995,543.1428571428571,47632.57142857143
2020-07-06,676,66605,1.1664423076923076,0.8114423076923077,91.09173076923078,67114995,543.5714285714286,48385.42857142857
2020-07-07,571,65915,1.0007692307692309,0.67125,88.96682692307692,67114995,522.0,49351.142857142855
2020-07-08,705,64759,1.1920192307692308,0.8939423076923076,88.12403846153846,67114995,532.8571428571429,50467.28571428572
2020-07-09,703,68397,0.9775961538461538,0.7446153846153846,89.86451923076923,67114995,549.1428571428571,52449.857142857145
2020-07-10,850,76686,1.48875,0.8791346153846153,103.10538461538461,67114995,565.1428571428571,54278.142857142855
2020-07-11,355,32452,0.5975,0.8640384615384615,43.48846153846154,67114995,566.1428571428571,54758.142857142855
2020-07-12,117,8487,0.23576923076923076,1.1015384615384616,12.167788461538462,67114995,568.1428571428571,54757.28571428572
2020-07-13,882,80080,1.2751923076923077,0.8971153846153845,108.80471153846155,67114995,597.5714285714286,56682.28571428572
2020-07-14,185,12345,0.41115384615384615,1.2011538461538462,16.99269230769231,67114995,542.4285714285714,49029.42857142857
2020-07-15,854,79721,1.3440384615384615,0.9174038461538461,106.08826923076923,67114995,563.7142857142857,51166.857142857145
2020-07-16,974,83975,1.471826923076923,0.9054807692307693,116.2046153846154,67114995,602.4285714285714,53392.28571428572
2020-07-17,962,93672,1.4503846153846154,0.9278846153846154,131.3476923076923,67114995,618.4285714285714,55818.857142857145
2020-07-18,441,40462,0.6366346153846153,0.8060576923076923,59.28682692307692,67114995,630.7142857142857,56963.142857142855
